"","ALUMINUM","AMMONIA_N","ANC","CALCIUM","CHLORIDE","COLOR","COND","DOC","MAGNESIUM","NITRATE_N","NITRITE_N","NTL","PH","POTASSIUM","PTL","SILICA","SODIUM","SULFATE","TURB","OXYGEN","TEMPERATURE","DEPTH","CONDUCTIVITY","SECCHI","AREA_HA","ELEVATION","ABUNDANCE","PERIM_KM","INDEX_LAT_DD","INDEX_LON_DD","MMI_BENT_NLA12","MMI_ZOOP_NLA6","AMITOTAL","LitCvrQc3OE","LitRipCvrQc3OE","RDis_IX","RVegQc3OE","MICX","ATRAZINE","METHYLMERCURY","TOTALHG","Chlorophyl","URBAN","LAKE_ORIGIN"
"14",-4.91532511429193,-3.77226106305299,15.6866100826904,3.71843825635548,4.14472076954717,2.01490302054226,6.36647044773144,1.84054963339749,3.60277675506052,-5.7037824746562,-6.21460809842219,0.0582689081239758,8.68,1.1314021114911,4.52178857704904,2.27726728500976,3.49347265777133,3.08648663682246,2.42480272571829,5.82,3.1929424428417,1.50407739677627,6.42389610344596,0.262364264467491,7.16499941331064,6.36987798242749,8.78078746833893,2.74713150774398,42.96618,-89.24487,24.9666666666667,10.43,-4.19970507787993,-1.8781880240915,-1.66463141855844,0.851768173,-1.41548346830707,1.15688119679209,-2.81341071676004,0.262364264467491,4.19464228353746,7.99115240184377,"Yes","NATURAL"
"15",-1.65548185093551,-3.19418321227783,9.10212887438656,2.05694027633332,0.836381348645853,4.21950770517611,4.44734610079452,2.71071331852169,0.845009529869191,-4.50986000618377,-6.21460809842219,2.0597489083341,9.58,1.45184799185933,6.55819780281227,2.04575548402503,1.46741341240468,-0.794073099149906,3.20720802000052,9.278,2.92969930294955,0.1414995622737,4.47506150064107,-1.38629436111989,3.79778630406331,11.8847060074046,8.57885257180297,1.94262209159995,43.1951,-114.59157,52.3,62.05,-1.74296930505862,0.395843089941154,-0.110751188148574,0.002,-0.371423575130323,-2.42509176748684,-6.21460809842219,-0.328504066972036,3.87328217711172,11.1594530674011,"No","MAN_MADE"
"16",-4.96184512992682,-4.68855179492714,11.3159094044769,3.31090791031469,3.09040588715667,2.39789527279837,5.77455154554441,1.49962304642689,1.38879124131848,-6.21460809842219,-6.21460809842219,-0.49429632181478,8.4,1.65746588144468,3.25809653802148,0.816249377693929,3.37826987701845,3.88672571005398,1.07158361628019,4.84166666666667,3.33041719960111,1.53147637096439,5.85674196911331,-0.25489224962879,9.0805816943898,5.39434707934784,8.32385113133882,5.66179613553589,33.08004,-96.93251,32.1,75.77,-1.80180980508156,-1.08939152784684,-1.58933216278349,0.285365853666667,-2.11151563865125,-1.78182894055115,-2.99573227355399,-0.653926467406664,2.88256357544835,5.34181463666089,"Yes","MAN_MADE"
"17",-6.21460809842219,-4.01738352108597,15.7406091663144,3.40452517175483,3.98341300151482,1.6094379124341,6.29526600143965,1.82454929205105,3.57234563785798,-2.25697458174199,-6.21460809842219,-0.22314355131421,8.58,0.741937344729377,2.30258509299405,1.00063188030791,3.20274644293832,3.15700042115011,0.405465108108164,7.73333333333333,2.71721443019333,2.30067851472346,6.20157110395858,1.99470031322475,5.75178530356173,6.40183866442542,7.34665516317654,2.39978630457927,43.9597,-88.44531,56.3,48.47,-0.267879445155601,-0.201334439580439,-0.608220670395571,0.802941177,-0.672604115690629,-6.21460809842219,-6.21460809842219,-0.49429632181478,4.13516655674236,0.155635291531449,"Yes","NATURAL"
"18",-4.8283137373023,-4.69948086545933,14.3386795752551,3.83168025274561,2.7455386455132,2.56494935746154,5.97888576490112,0.631271776841858,2.61447185414264,-6.21460809842219,-6.21460809842219,-1.46967597005894,8.63,1.03921607871145,3.71357206670431,1.64209869467365,2.80214752448133,3.6812756180872,1.49514876603197,8.77933333333333,2.86823975303871,2.08393144695269,6.03739347899638,-0.371063681390832,8.13022045818657,10.8538519738527,9.16941420536354,4.18911452659088,42.68712,-113.39313,29.7,52.82,-4.60517018598809,0.486315546709995,0.38655592776936,0.1,0.402459099253909,-2.44426387132598,-6.21460809842219,-0.63487827243597,3.42067315816281,5.55986899322255,"No","MAN_MADE"
"19",-0.874669057183336,-4.19970507787993,9.26185477853906,2.12620584565572,0.668342061640974,2.89037175789616,4.50645421304893,1.07500242302898,0.559044196036465,-5.29831736654804,-6.21460809842219,-0.765717873394781,7.94,1.23750428753473,4.43081679884331,3.41861153791594,1.76558659492403,1.07021281414641,1.4655675420144,8.38990842490843,2.73527717032633,1.27855005410679,6.25902135093475,0.53062825106217,5.97390272432806,11.6789892476198,9.63887075301534,2.86233533874675,42.214006,-114.886169,39.5,58.05,-2.70805019610221,-0.202673409110588,-0.54428233991291,0.342857143,-0.674058066577388,-2.10013416490493,-6.21460809842219,-0.210721031315653,3.34286180464919,5.02240574969517,"No","MAN_MADE"
"20",-3.68887945411394,-4.13516655674236,6.19020304984384,1.34390864462345,-1.76609172247948,3.80666248977032,3.41114771251532,1.98650354602057,-0.266573109241546,-5.80914299031403,-6.21460809842219,-1.1551826401565,7.19,-0.327116141697188,2.99573227355399,1.35763765187009,0.049742091894814,0.695145183222618,0.364643113587909,4.95166666666667,2.97024351078682,0.500775287912489,3.51700315518152,0.587786664902119,2.25084767189156,7.04810404560545,7.27517231945277,0.175684290459924,44.77782,-71.79739,50.8,56.32,-0.267879445155601,-0.254709617274836,0.107279155889948,0.045454546,0.265958663790597,-6.21460809842219,-6.21460809842219,1.16315080980568,5.45433772600595,3.2552000395246,"No","NATURAL"
"21",-6.21460809842219,-3.03655426807425,15.7406091663144,3.64283551561253,4.13516655674236,1.6094379124341,6.34738920965601,1.54756250871601,3.44680789291421,-3.28786869635515,-6.06045741859493,-0.693147180559945,8.62,0.8754687373539,3.17805383034795,1.28923264827676,3.39785848039664,3.23474917402449,0.53062825106217,5.03333333333333,3.06235196089539,2.13548050200495,6.21804662435463,1.50407739677627,6.56939666675268,6.5614681673258,8.7224171414275,3.00694121993902,42.59883,-88.60924,58,48.05,-0.510825623765991,-0.171557642929811,-0.881434485897471,0.792429422,-1.27697389442789,-1.51412773262978,-1.71479842809193,-1.17118298150295,4.18174475250293,5.00283830979403,"Yes","NATURAL"
"22",-3.19418321227783,-3.38139475436598,14.2604314714241,3.01062088604774,2.82731362192903,0.916290731874155,5.79301360838414,1.3609765531356,3.32503602069659,-0.940754204052529,-5.92692602597041,0.512823626428664,9,-0.105360515657826,2.484906649788,2.07819075977818,1.94591014905531,2.3887627892351,0.405465108108164,7.15625,2.61373952163097,2.01239989032415,5.88384453626796,1.56861591791385,2.01180948101256,6.22101781298997,7.57967882309046,0.0789238016238741,43.8135,-89.30114,55.8,60.43,0.291840082683432,0.442251898853411,-0.0318670526730198,0.406976744,-0.329477600424206,-6.21460809842219,-2.40794560865187,-0.162518929497775,3.94352167248752,2.34572120787118,"No","NATURAL"
"23",-4.60517018598809,-4.19970507787993,12.3463866343373,3.1108450806545,3.98085853120358,2.30258509299405,6.02344759296103,1.62334081760309,2.86733055874947,-6.21460809842219,-6.21460809842219,-0.921303273697699,8.97,1.08687703244969,2.30258509299405,0.0449733656427312,3.49012359085656,3.33134699976107,0.418710334858185,7.5,3.25148129890276,1.1221427860783,6.13494627058567,1.07329448068382,2.13075102363012,6.31100788181493,7.60837447438078,0.505963690298931,42.69371,-84.52962,43.7,49.82,-0.89771434630122,-1.09729604829266,-0.616176304286997,0.788709677,-0.382389229044488,-2.72876324269975,-6.21460809842219,-1.20397280432594,4.07448193312585,2.34565895016737,"Yes","MAN_MADE"
"24",-4.96184512992682,-3.03655426807425,13.785856825619,3.25037449192757,2.40694510831829,2.30258509299405,5.605802066296,2.11625551480255,2.87919845729804,-4.96184512992682,-6.21460809842219,-0.328504066972036,8.08,0.377979710432562,2.89037175789616,0.307484699747961,1.88706964903238,1.50407739677627,0.470003629245736,4.83333333333333,3.3262343431887,0.693147180559945,5.48341285022472,1.02961941718116,1.82914122683346,6.38977860605086,6.83733281468559,0.0937078849971521,44.04256,-89.21438,69.9,71.17,0.122217632724249,-0.143630380743777,0.0864045007941845,0.647145669,0.243778278593665,-6.21460809842219,-2.81341071676004,0.780852760979051,5.3350349494832,3.30746895023404,"No","NATURAL"
"25",-6.21460809842219,-3.38139475436598,16.4136907292031,4.25262954118781,1.85567279497171,3.80666248977032,6.11809719804135,2.91397977168173,2.94233149682688,-6.21460809842219,-6.21460809842219,0.444044590075639,8.5,0.16805358499625,3.43398720448515,1.61621489671312,1.55666984689544,3.29542937558398,0.672944473242426,3.45,2.84053938414829,1.25276296849537,6.04500531403601,0.705569700558502,0.992035740238336,6.56007423572545,7.10496544826984,-0.436402355608992,42.38802,-84.90557,35.7,73.05,0.115558340634272,0.400936690953406,-0.582480725129963,0.656097561,-2.29470867358554,-1.2434415482363,-2.40794560865187,-0.356674943938733,4.26871794916688,4.25519276349708,"No","NATURAL"
"26",-6.21460809842219,-3.01593498087151,12.4569183549987,3.2240623515555,2.90842994515119,2.484906649788,5.52545293913178,1.78339121955754,2.2883847435929,-6.21460809842219,-5.80914299031403,-0.484508315448617,8.42,-0.916290731874155,3.63758615972639,2.84734826778773,2.47148362945586,1.5467110825258,0.322083499169113,7.98571428571428,3.34286180464919,0.0953101798043249,5.53958145897544,0.916290731874155,3.03487687323379,5.82867292165042,6.82328612235569,0.722690599673461,43.37293,-86.1422,52.5,49.7,0.0344014267173323,-0.087813809033944,-0.192410271565735,0.591269841,-0.18833871563905,-2.18658141723774,-6.21460809842219,-0.510825623765991,5.47269075349282,2.20055236742889,"Yes","NATURAL"
"27",-5.80914299031403,-4.89285225843987,7.82647153236294,1.32095551981155,-0.476424197048658,2.30258509299405,3.8877303128591,-1.20397280432594,0.516410002059891,-6.21460809842219,-6.21460809842219,-4.13516655674236,7.66,-0.00400802139753882,4.12713438504509,3.36408378032205,1.2225982684491,-0.0725706928348354,-1.96611285637283,11.4740740740741,2.25323921889089,2.53897387105828,3.87351315066627,2.79728133483015,4.15405238147209,9.26441871068543,6.94793706861497,1.81547267292318,44.31744,-122.04358,15.7,58.18,-2.90042209374967,1.06695831859785,0.636657234304572,0.456451613,0.515160202889751,-6.21460809842219,-6.21460809842219,0.641853886172395,4.11447393351727,0.389934605594687,"No","MAN_MADE"
"28",-6.21460809842219,-2.83021783507642,15.5499601946852,3.54095932403731,4.70953020131233,2.30258509299405,6.56526497003536,1.93152141160321,3.75419892023458,-5.60847229485188,-6.21460809842219,-0.301105092783922,8.75,0.916290731874155,3.04452243772342,2.30258509299405,3.99083418585244,3.26575941076705,0.930850883205485,8.45,3.34931912089349,0.22314355131421,6.4077047283841,0.741937344729377,3.08590963979808,6.41239460021539,7.08840877867539,1.12253599076321,43.05438,-88.45365,61.5,61.63,-1.1676051605122,-0.280713530570881,-1.00790061946171,0.6,-1.4300138785749,0.476855104194837,-2.99573227355399,-0.533298479618049,4.49617343761233,3.66354626139592,"Yes","NATURAL"
"29",-6.21460809842219,-4.99083266680008,16.2208946461243,4.1268117523596,3.20010066954187,2.70805020110221,6.28599809450886,1.54543258245819,3.33041719960111,-6.21460809842219,-6.21460809842219,-0.563874844855806,8.44,0.741461040838496,3.78418963391826,2.01982422486133,2.52091708731103,3.76479828567162,1.16627093714192,3.6,2.96630346286318,1.51512723296286,6.28376095711051,0.281412459438185,5.17898046464155,6.22600936305435,7.27309259599952,2.67720450725742,42.62375,-85.18765,28.1,74.92,-0.302607722518081,0.258984156024184,0.0563067220312024,0.622605364,-0.00153264690346226,-6.21460809842219,-1.51412773262978,-0.174353387144778,4.5709927341865,5.24194879121839,"No","NATURAL"
"30",-5.80914299031403,-4.50986000618377,10.1768538337919,2.14604823517382,2.84094805975312,3.63758615972639,5.15962984677414,2.30458309565672,0.85015092936961,-6.21460809842219,-6.21460809842219,-0.216913001563574,8,1.65765648470457,3.55534806148941,1.99850259917448,3.1072736482869,1.55053680451394,1.00063188030791,4.96666666666667,3.42480539544772,-0.182321556793955,5.18271944179699,0.300104592450338,1.67918182131518,4.88343706624093,8.13593277200489,0.125080618078334,32.0895,-95.89228,44.4,57.52,-0.396753167506143,0.118842455606172,-0.197196540444578,0.686065574,-0.897043322408363,-2.15209825972011,-6.21460809842219,-0.3147107448397,4.55881206200994,5.03330961113513,"No","MAN_MADE"
"31",-3.50655789731998,-4.85363154528659,5.06839353263554,0.864154977453627,0.276873873735178,3.68887945411394,3.18221184049661,1.7404661748405,-0.544727175441672,-6.21460809842219,-6.21460809842219,-0.84629836005412,7.07,-2.46510402249182,2.94443897916644,-1.21739582465808,0.401457086710626,0.662687973075237,0.104360015324243,7.576,3.21092429508058,-0.385662480811985,3.1896529661913,0.684778930889429,2.38858458161394,8.02487051870679,8.09132127353041,0.446056669680787,42.74702,-72.83204,54,57.33,0.0319830458530507,0.227076452111067,-0.111897828511008,0.115217391,-0.223949265814981,-6.21460809842219,-6.21460809842219,1.85629799036563,5.43903537348692,4.23278389119921,"No","NATURAL"
"32",-5.11599580975408,-4.66704558970618,6.13756272032558,1.54649811266023,1.41827740697294,3.58351893845611,3.93182563272433,2.55178617862755,0.664233170395303,-6.21460809842219,-6.21460809842219,-0.327116141697188,7.17,0.466873736236808,2.83321334405622,-1.10866262452161,0.312618557741813,1.24328966670289,0.378436435720245,2.83333333333333,3.03174271107702,1.11404809679795,4.03836192747116,0.810930216216329,2.99216128967377,6.53105455257869,7.00850518208228,0.52520654011322,43.36485,-85.37729,60.4,77.32,-0.318141279936489,0.0910481712442259,-0.377291911977491,0.813043478,-0.668356055748891,-6.21460809842219,-6.21460809842219,1.1314021114911,5.21444650751089,3.76282855650567,"No","NATURAL"
"33",-6.21460809842219,-4.3428059215206,14.0474579900642,3.7244878815813,3.06637711312332,3.40119738166216,5.88332238848828,1.8196988379173,2.56109578814555,-3.14655516328857,-6.21460809842219,-0.605136303237232,8.5,0.327863862084613,3.78418963391826,1.86408013080768,2.65042108826557,2.8447930979887,0.451075619360217,7.575,2.98971420122843,2.1441753562464,5.79984994340243,0.896088024556636,7.54941621496189,5.61096914612847,8.11999382772511,3.90218754931462,43.23549,-86.3007,31.5,47.87,-0.873470734691227,-0.0652521111490396,-0.816348992049274,0.857502569,-1.56613770482216,-2.83667934369939,-6.21460809842219,0.470003629245736,5.16307021714001,3.70573657118036,"Yes","NATURAL"
"34",-3.81671282562382,-5.02068562994976,7.06937813751792,2.54944517092557,-2.23492644452023,2.19722457733622,4.42124734782716,0.336472236621213,-0.889162064485903,-5.29831736654804,-6.21460809842219,-1.89711998488588,8.93,-0.599656837472606,2.63905732961526,1.46764390681621,-0.00300450902029872,2.95548303164631,-0.7339691750802,7.58,2.94759189822606,-0.544727175441672,4.43556740160191,0.45953232937844,1.34229412707198,14.3739530428427,6.98471632011827,-0.322094855473596,38.04726,-119.25692,44.3333333333333,62.23,-3.83198029775461,-0.218672672271799,-0.486541309152041,0.575181351666667,-0.623033305010676,-3.7979505491683,-6.21460809842219,-0.776528789498996,3.86318284000867,-1.94155962631806,"No","MAN_MADE"
"35",-6.21460809842219,-3.47376807449699,12.9743082334327,2.96990151351947,2.22581203418813,3.68887945411394,5.52942908751142,2.01223279198639,3.00071981506503,-6.21460809842219,-6.21460809842219,-0.328504066972036,9.28,-0.0954101848046581,3.25809653802148,1.27815220250019,1.4476246162715,2.71442980806625,0.444685821261446,2.75,3.17283188636679,0.405465108108164,5.89852655144871,0.885831524389446,2.0971104850995,6.205129296782,7.13807303404435,0.646163320889848,42.92055,-84.20275,48.2,33.98,0.0671393024220441,0.0352259784685241,0.0014344876304719,0.356321839,0.0445549109899832,-2.28592465210094,-2.40794560865187,-0.616186139423817,4.74188400930391,3.94296337713478,"No","MAN_MADE"
"36",-6.21460809842219,-3.03655426807425,15.0663725458373,3.3322045101752,4.32545628318549,1.6094379124341,6.36990098282823,1.68639895357023,3.62700405039585,-5.7037824746562,-6.21460809842219,-0.653926467406664,8.79,0.78845736036427,2.83321334405622,1.78674692740451,3.6163087612791,3.44041809481544,0.262364264467491,6.38,3.27865302890406,1.48613969608961,6.21280647647556,1.30833281965018,5.68258165714749,6.22850213950119,7.39141523467536,2.25700544009854,42.51397,-88.266,58.6,32.4,-0.0382212128201977,-0.342905400719249,-0.961071771832656,0.830952381,-1.23297063684042,-1.72036947314138,-6.21460809842219,0.0861776962410524,4.65275327272625,2.90886634053233,"Yes","NATURAL"
"37",-6.21460809842219,-5.05145728861651,12.9246129853301,4.17623172169429,5.67519779780042,2.30258509299405,7.1608459066643,1.80005827204275,3.24454357161678,-6.21460809842219,-6.21460809842219,-0.517514611916787,8.62,2.59301339111385,3.2188758248682,2.00512200868716,4.96633503519968,4.40389819867511,1.08518926833597,4.98333333333333,3.34492093171886,1.52242653544447,7.17625453201714,-0.0725706928348354,8.70796273526827,7.11826284262058,7.8935720735049,5.18124287999894,32.82543,-98.98879,38.2666666666667,57.65,-2.46510402249182,-1.1914718874005,-1.89556370318738,0.752941177,-2.91675829676992,-2.19471772212504,-6.21460809842219,-0.446287102628419,3.45347352622753,4.84101987139957,"No","MAN_MADE"
"38",-6.21460809842219,-4.26869794936688,13.5955723764593,3.79818218900439,2.84432781939476,2.30258509299405,6.02102334934953,1.74745921033147,2.35232718488886,-6.21460809842219,-6.21460809842219,-0.519193873436507,8.56,2.49072303510944,4.15888308335967,2.36189119889145,3.00121720378456,4.02558380665131,3.8649313978943,6.08333333333333,3.41224721784874,-0.182321556793955,6.05287317523663,-1.66073120682165,3.00595723896886,6.62678129388539,5.73657229747919,0.828262720759859,33.27274,-98.15111,35.6333333333333,54.87,-2.3538783873816,-0.753711694932869,-0.499603117322937,0.637892377,-0.337029484454951,-3.48839059336453,-6.21460809842219,-1.07880966137193,3.3456846717319,3.71912733927165,"Yes","MAN_MADE"
